Student_ID,Student_Name,Attendance,Study_Hours_per_Day,Internal_marks,Assignments_Avg,Previous_preformance,Performance
S3889,Dev,51.8,2.15,80.46,99.67,9.69,AVERAGE
S3890,Avinash,89.18,1.02,75.73,42.27,65.94,AVERAGE
S3891,Vedant,85.32,5.45,54.65,95.17,83.22,GOOD
S3892,Nandini,87.6,1.63,42.62,44.81,83.76,AVERAGE
S3893,Shivani,62.24,5.95,91.36,91.56,32.33,GOOD
S3894,Isha,69.68,2.32,69.54,72.89,20.27,AVERAGE
S3895,Swathi,55.99,3.87,77.12,51.78,95.87,AVERAGE
S3896,Charan,61.94,4.49,69.31,53.88,91.24,AVERAGE
S3897,Anjali,65.14,2.51,77.14,61.1,31.35,AVERAGE
S3898,Muthu,65.97,3.28,77.62,87.64,89.42,GOOD
S3899,Diya,58.75,4.86,40.9,48.83,88.1,AVERAGE
S3900,Shreya,59.44,1.32,72,54.53,33.8,AVERAGE
S3901,Nithin,95.07,2.81,70.13,81.56,36.32,GOOD
S3902,Ravi,89.19,4.95,45.75,76.84,93.19,GOOD
S3903,Zoya,67.22,2.66,84.75,65.25,74.19,GOOD
S3904,Bharath,97.38,1.3,54.15,43.63,61.75,AVERAGE
S3905,Ravi,61.95,1.94,43.27,73.51,95.29,AVERAGE
S3906,Anjali,70.34,4.39,88.19,53.75,86.49,GOOD
S3907,Vasanth,90.68,5.84,91.91,76.73,7.48,GOOD
S3908,Aryan,72.14,2.14,54.44,56.47,49.88,AVERAGE
S3909,Meera,61.73,3.59,81.25,98.82,89.57,GOOD
S3910,Arnav,68.43,2.2,40.3,75.44,11.12,AT RISK
S3911,Ananya,75.04,5.62,83.27,74.28,7.22,AVERAGE
S3912,Sakshi,81.03,5.5,67.89,90.21,85.91,GOOD
S3913,Divya,70.28,2.96,87.55,99.59,77.74,GOOD
S3914,Pooja,71.57,1.19,63.58,86.75,16.72,AVERAGE
S3915,Rahul,63.2,4.04,61.06,75.63,18.11,AVERAGE
S3916,Anjali,76.77,4.14,90.45,91.81,83.26,GOOD
S3917,Vasanth,60.97,4.09,42.32,50.87,20.92,AT RISK
S3918,Rajesh,93.38,2.48,51.23,85.85,14.4,AVERAGE
S3919,Naveen,87.37,1.12,64.73,80.79,90.76,GOOD
S3920,Lakshmi,70.51,1.16,75.78,73.8,80.51,AVERAGE
S3921,Malar,87.36,4.89,40.31,92.01,40.38,AVERAGE
S3922,Aryan,50.35,3.66,74.51,82.58,62.6,AVERAGE
S3923,Tanvi,67.22,2.36,62.71,83,43.04,AVERAGE
S3924,Priya,72.02,5.57,77.8,94.58,27.45,GOOD
S3925,Deepika,73.49,5.42,94.42,81.96,98.68,EXCELLENT
S3926,Zoya,87.44,5.08,66.45,55.33,54.56,AVERAGE
S3927,Lakshmi,98.14,4.11,73.27,51.02,63.76,GOOD
S3928,Deepika,69,4.07,67.77,70.79,40.83,AVERAGE
S3929,Bharath,67.53,3.65,47.11,54.09,50.07,AVERAGE
S3930,Deepak,80.53,1.92,87.59,81.98,28.77,GOOD
S3931,Dharani,64.06,4.64,93.11,90.56,42.93,GOOD
S3932,Chetan,57.07,3.6,88.69,57.51,62.78,AVERAGE
S3933,Rahul,98.08,3.73,96.86,94.81,81.21,EXCELLENT
S3934,Nithin,90.48,4.44,68.08,84.81,80.23,GOOD
S3935,Divya,97.92,2.86,79.14,99.29,1.14,GOOD
S3936,Mahesh,60.89,4.52,50.1,51.92,53.49,AVERAGE
S3937,Jeeva,50.89,2.24,98.61,67.69,37.33,AVERAGE
S3938,Shankar,71.86,5.33,74.83,78.42,60.7,GOOD
S3939,Chetan,96.68,5.93,55.7,85.78,88.17,GOOD
S3940,Janani,56.92,3.96,88.32,94.72,77.5,GOOD
S3941,Varsha,55.86,2.91,75.19,93.48,33.07,AVERAGE
S3942,Mahesh,53.45,2.44,96.98,54.17,73.92,AVERAGE
S3943,Deepika,88.25,5.46,86.2,65.35,10.14,GOOD
S3944,Pradeep,89.3,2.63,92.64,83.1,12.82,GOOD
S3945,Arjun,84.77,5.07,72.8,47.94,22.56,AVERAGE
S3946,Vijay,52.66,3.04,71.04,97.56,39.97,AVERAGE
S3947,Sanjay,86.16,5.4,85.44,84.82,51.07,GOOD
S3948,Swathi,72.43,3.16,46.3,89.73,39.78,AVERAGE
S3949,Sneha,57.89,3.89,43.24,94.45,62.78,AVERAGE
S3950,Abhinav,64.76,1.61,99.02,50.68,12.42,AVERAGE
S3951,Shreya,75.06,5.88,94.98,65.33,52.15,GOOD
S3952,Varsha,66.48,3.81,97.34,79.1,27.24,GOOD
S3953,Rahul,98.49,4.1,43.74,89.35,36.46,AVERAGE
S3954,Jatin,73.74,1.63,56.16,84.28,50.89,AVERAGE
S3955,Gayathri,68.61,4.45,94.09,47.29,13.27,AVERAGE
S3956,Ananya,83.66,3.13,45.37,78.74,38.82,AVERAGE
S3957,Sameer,82.53,3.12,67.09,57.64,76.07,AVERAGE
S3958,Sneha,50.12,3.37,60.48,64.39,27.76,AVERAGE
S3959,Sakshi,80.92,3.68,92.79,99.65,76.46,EXCELLENT
S3960,Surya,62.19,5.02,71.08,49.42,23.09,AVERAGE
S3961,Priya,68.76,2.71,57.42,46.26,75.42,AVERAGE
S3962,Anusha,85.32,5.4,71.46,64.55,19.44,AVERAGE
S3963,Akshara,77.87,1.55,46.75,91.85,95.12,AVERAGE
S3964,Kavin,68.43,3.65,83.87,49.73,15.38,AVERAGE
S3965,Vikram,58.37,4.39,77.1,44.8,99.98,AVERAGE
S3966,Harish,75.27,5.85,76.04,65.13,22.9,AVERAGE
S3967,Divya,65.97,2.99,66.27,77.94,71.02,AVERAGE
S3968,Janani,95.65,4.39,57.65,49.28,30.51,AVERAGE
S3969,Anirudh,76.72,4.93,43.92,88.28,8.22,AVERAGE
S3970,Zoya,93.3,5.16,96.82,90.75,2.49,GOOD
S3971,Akash,69.51,5.58,64.99,71.36,14.73,AVERAGE
S3972,Vikram,91.37,2.73,69.76,41.83,40.81,AVERAGE
S3973,Darshan,52.83,5.21,62.55,70.97,58.02,AVERAGE
S3974,Aadhya,64.91,5.78,99.27,52.85,47.85,GOOD
S3975,Rohan,53.91,3.35,87.77,66.77,63.05,AVERAGE
S3976,Sanjay,51.58,4.46,45.75,85.58,9.58,AVERAGE
S3977,Sanjana,95.94,2.61,76.49,43.27,67.64,GOOD
S3978,Karthik,85.84,2.28,69.08,40.01,78.52,AVERAGE
S3979,Sakshi,81.26,2.39,87.6,48.01,23.07,AVERAGE
S3980,Janani,76.62,1.26,99.84,42.72,79.19,GOOD
S3981,Akshara,78.48,3.89,84.66,55.63,25,AVERAGE
S3982,Nithin,81.93,5.31,91.9,64.26,44.41,GOOD
S3983,Pradeep,91.33,2.44,70.16,86.78,80.58,GOOD
S3984,Janani,79.84,1.16,62.42,41.82,68.72,AVERAGE
S3985,Aishwarya,87.43,2.42,78.6,61.06,50.37,AVERAGE
S3986,Kishore,64.05,4.86,84.97,95.77,36.97,GOOD
S3987,Monisha,98.84,3.24,53.65,74.58,56.37,AVERAGE
S3988,Shankar,51.59,4.84,70.2,89.61,51.98,AVERAGE
S3989,Priya,69.33,2.09,46.83,69.01,97.14,AVERAGE
S3990,Riya,94.1,4.21,52.98,45.83,82.62,AVERAGE
S3991,Anirudh,59.03,4.66,92.91,51.22,11.64,AVERAGE
S3992,Dev,57.07,5.05,48.68,85.48,41.24,AVERAGE
S3993,Ramya,68.27,4.42,88.68,91.85,58.73,GOOD
S3994,Malar,71.41,5.55,62.36,68.05,70.54,GOOD
S3995,Anirudh,96.67,1.63,79.81,69.55,17.74,AVERAGE
S3996,Keerthi,91.81,3.75,94.62,67.01,83.08,GOOD
S3997,Meera,73.2,3.25,86.85,41.1,63,AVERAGE
S3998,Rahul,98.65,6,89.56,45.73,6.74,GOOD
S3999,Charan,82.11,3.75,55.67,99.51,5.91,AVERAGE
S4000,Malar,93.68,4.43,61.7,42.52,68.62,AVERAGE
S4001,Dharani,62.3,5.6,83.97,60.94,75.55,GOOD
S4002,Surya,74.45,1.71,86.63,81.44,31.04,AVERAGE
S4003,Yogesh,51.49,2.7,87.4,65.49,16.2,AVERAGE
S4004,Hari,50.44,2.62,84.41,98.96,21.98,AVERAGE
S4005,Naveen,85.27,1.58,53.9,41.96,39.22,AVERAGE
S4006,Vikram,55.91,3.8,57.35,92.47,63.19,AVERAGE
S4007,Priya,77.39,2.53,96.52,48.08,18.77,AVERAGE
S4008,Anjali,84.8,1.83,73.23,52.29,79.13,AVERAGE
S4009,Pavithra,51.61,1.11,85.27,71.7,24.89,AVERAGE
S4010,Nandini,72.44,1.13,75.95,92.29,80.96,GOOD
S4011,Shreya,84.21,2.95,95.47,64.84,92.4,GOOD
S4012,Aditya,94.49,4.05,92.13,57.61,16.42,GOOD
S4013,Kavin,64.96,2.06,55.68,64.1,91.77,AVERAGE
S4014,Sameer,98.71,5.55,93.08,45.66,70.54,GOOD
S4015,Riya,92.23,2.05,58,90.29,88.72,GOOD
S4016,Swathi,82.53,2.35,66.46,94.91,34.68,AVERAGE
S4017,Dhanush,69.6,2.52,91.07,80.55,86.37,GOOD
S4018,Vikram,85.56,1.79,59.44,66.68,47.68,AVERAGE
S4019,Kishore,90.81,6,57.45,76.85,18.97,AVERAGE
S4020,Meera,65.16,4.58,80.12,73.11,99.66,GOOD
S4021,Ashwin,99.64,2.5,99.98,43.09,94.81,GOOD
S4022,Neha,95.43,5.87,47.86,63.67,12.48,AVERAGE
S4023,Dev,74.28,4.17,82.06,79.41,45.62,GOOD
S4024,Naveen,86.14,4.85,71.62,90.87,98.62,GOOD
S4025,Anjali,76.2,2.72,64.64,61.54,54.85,AVERAGE
S4026,Arnav,88.05,2.08,84.99,89.16,49.71,GOOD
S4027,Kishore,91.35,3.25,73.29,85.41,19.54,GOOD
S4028,Divya,51.16,3.08,87.87,95.76,41.95,AVERAGE
S4029,Sanjana,53.96,5.92,84.63,99.37,49.82,GOOD
S4030,Kavin,66.82,1.73,99.11,42.5,71.41,AVERAGE
S4031,Jatin,95.88,1.68,88.65,66.25,45,GOOD
S4032,Vedant,69.91,4.11,44.01,86.41,63.5,AVERAGE
S4033,Arnav,94.38,3.81,86.77,89.39,10.15,GOOD
S4034,Ananya,73.12,3.73,78.98,44.97,76.38,AVERAGE
S4035,Vidya,64.44,3.06,45.39,76.4,0.33,AVERAGE
S4036,Nithin,95.03,2.81,76.33,93.91,64.22,GOOD
S4037,Bhavya,78.03,1.44,85.05,53.62,82.63,GOOD
S4038,Karthik,68.02,4.96,51.83,60.84,76.68,AVERAGE
S4039,Dev,52.22,3.23,66.09,63.69,14.73,AVERAGE
S4040,Nikhil,55.55,5.49,72.55,63.67,84.42,GOOD
S4041,Kavya,56.97,3.48,64.79,73.7,7.92,AVERAGE
S4042,Lakshmi,68.24,5.52,92.56,43.65,6.64,AVERAGE
S4043,Srinivas,80.37,5.62,50.13,86.75,82.26,GOOD
S4044,Deepika,65.38,3.8,86.29,47.37,18.25,AVERAGE
S4045,Sahana,53.28,4.99,86.69,88.8,44.71,GOOD
S4046,Jeeva,63.24,1.52,66.88,41.03,93.66,AVERAGE
S4047,Mahesh,70.43,1.59,72.37,87.22,20.9,AVERAGE
S4048,Chetan,99.61,4.5,49.21,61.32,78.06,GOOD
S4049,Hari,69.65,1.25,51.71,79.35,58.44,AVERAGE
S4050,Preethi,54.46,4.56,71.9,50.75,40.57,AVERAGE
S4051,Deepak,79.06,2.15,53.48,72.22,45.92,AVERAGE
S4052,Madhavan,95.98,2.17,88.39,57.95,41.03,GOOD
S4053,Mohan,89.33,2.8,76.97,40.24,82.73,GOOD
S4054,Monisha,91.81,5.62,43.39,83.51,81.4,GOOD
S4055,Sakshi,96.41,4.55,61.47,47.87,37.34,AVERAGE
S4056,Nithin,81.83,4.76,91.51,96.38,69.72,EXCELLENT
S4057,Avinash,99.75,4.92,56.65,72.62,53.19,GOOD
S4058,Neha,51.66,5.16,83.18,40.1,74.82,AVERAGE
S4059,Jatin,91.74,1.85,45.63,96.7,5,AVERAGE
S4060,Harish,92.85,5.71,95.83,47.97,33.6,GOOD
S4061,Keerthi,95.84,2.99,66.96,90.04,33.58,GOOD
S4062,Neha,73.91,3.81,69.49,59.76,59.68,AVERAGE
S4063,Aryan,89.39,5.05,74.19,74.08,20.76,GOOD
S4064,Hari,59.75,5.26,61.81,90.14,53.17,AVERAGE
S4065,Varun,80.16,3.53,83.52,43.01,97.99,GOOD
S4066,Pradeep,67.93,3.72,40.88,80.8,4.35,AVERAGE
S4067,Hari,79.81,3.05,49.73,48.91,50.34,AVERAGE
S4068,Avinash,83.78,1.25,51.33,82.98,13.83,AVERAGE
S4069,Akshara,67.35,4.24,78.12,49.64,58.24,AVERAGE
S4070,Priya,60.81,4.39,93.44,41.32,24.09,AVERAGE
S4071,Sameer,66.08,3.36,43.82,49.33,90.25,AVERAGE
S4072,Harish,83.2,1.24,91.15,77.54,31.8,GOOD
S4073,Monisha,83.84,3.83,89.17,99.14,95.83,EXCELLENT
S4074,Vijay,87.07,1.52,44.6,98.21,0.41,AVERAGE
S4075,Kishore,56.33,3.27,48.59,84.74,83.21,AVERAGE
S4076,Arjun,90.93,4.99,61,89.47,26.17,GOOD
S4077,Pavithra,84.41,2.14,46.88,92.44,20.16,AVERAGE
S4078,Diya,51.53,5.59,85.5,71.7,88.41,GOOD
S4079,Rakesh,66.78,4.54,70.24,53.72,30.44,AVERAGE
S4080,Rahul,73.34,2.29,64.65,79.67,58.39,AVERAGE
S4081,Pradeep,68.03,2.15,83.5,48.5,73.68,AVERAGE
S4082,Jatin,55.87,1.37,57.57,89.94,41.92,AVERAGE
S4083,Harish,60.37,5.37,92.29,64.73,10.13,AVERAGE
S4084,Manish,51.23,1.32,79.24,55.99,92.23,AVERAGE
S4085,Nandini,54.65,4.13,60.79,90.61,64.75,AVERAGE
S4086,Deepika,63.32,4.76,72.39,46.67,89.24,AVERAGE
S4087,Deepak,91,2.28,55.57,98.49,76.77,GOOD
S4088,Gaurav,76.33,2.9,99.1,97.02,77.4,GOOD
S4089,Rohan,71.22,2.47,66.14,76.53,58.99,AVERAGE
S4090,Meera,83.11,5.01,93.81,82.73,0.62,GOOD
S4091,Nikhil,77.08,5.98,98.68,42.23,88.27,GOOD
S4092,Janani,56.58,5.85,72.15,66.22,83.09,GOOD
S4093,Harish,61.13,1.35,83.8,93.08,72.7,GOOD
S4094,Shankar,61.13,4.39,74.33,40.69,87.82,AVERAGE
S4095,Madhavan,80,3.92,45.49,57.44,18.42,AVERAGE
S4096,Deepak,73.08,5.65,97.15,61.23,28.19,GOOD
S4097,Krishna,69.38,3.89,67.4,80.5,15.71,AVERAGE
S4098,Deepika,77.83,3.29,93.64,82.29,64.66,GOOD
S4099,Jatin,98.51,3.24,79.34,43.91,43.84,AVERAGE
S4100,Nandini,65.71,5.27,46.31,53.05,10.26,AVERAGE
S4101,Ashwin,76.01,4.36,65.02,89.53,57.56,GOOD
S4102,Aadhya,74.02,1.37,51.75,51.51,33.9,AVERAGE
S4103,Rahul,85.83,5.67,50.19,57.19,49.05,AVERAGE
S4104,Hari,86.51,4.39,82.91,49.73,26.14,AVERAGE
S4105,Keerthi,86.45,1.78,41.8,85.26,16.11,AVERAGE
S4106,Ravi,60.08,3.35,97.97,41.63,45.08,AVERAGE
S4107,Nandini,72.45,2.25,67,58.11,22.61,AVERAGE
S4108,Shankar,90.56,3.96,69.39,71.94,40.5,GOOD
S4109,Gaurav,69.08,3.78,57.97,40.36,38.23,AVERAGE
S4110,Swathi,99.21,5.85,45.14,97.24,94.04,GOOD
S4111,Mahesh,68.24,1.28,75.29,92.16,18.68,AVERAGE
S4112,Akash,74.88,3.25,60.69,78.84,28.64,AVERAGE
S4113,Varsha,73.73,1.91,77.44,66.35,79.19,AVERAGE
S4114,Nandini,71.68,1.11,73.35,49.32,29.59,AVERAGE
S4115,Sanjay,92.28,4.89,53.01,73.22,48.03,AVERAGE
S4116,Anjali,57.76,4.79,67.7,54.35,76.19,AVERAGE
S4117,Aishwarya,78.38,5.67,58.48,78.28,0.44,AVERAGE
S4118,Aarohi,80.93,3.94,54.38,48.74,95.66,AVERAGE
S4119,Ravi,92.56,2.28,86.18,83.03,46.28,GOOD
S4120,Anjali,80.46,2.81,40.71,59.37,75.94,AVERAGE
S4121,Gayathri,98,4.02,56.13,70.12,92.08,GOOD
S4122,Sakshi,93.61,4.14,71.87,49.71,87.68,GOOD
S4123,Zoya,67.44,1.21,68.57,55.38,22.04,AVERAGE
S4124,Rakesh,93,5.55,96.41,67.01,55.52,GOOD
S4125,Sahana,97.92,5.63,90.62,67.49,41.07,GOOD
S4126,Preethi,62.86,4.99,85.1,99.99,53.24,GOOD
S4127,Shankar,80.51,2.25,70.84,60.13,77.96,AVERAGE
S4128,Shreya,64.09,2.74,65.73,45.06,35.45,AVERAGE
S4129,Muthu,82.48,4.51,42.19,71.45,47.72,AVERAGE
S4130,Mohan,54.68,2.53,89.3,59.31,60.8,AVERAGE
S4131,Rohan,86.71,2.94,65.84,92.67,27.06,AVERAGE
S4132,Mahesh,70.99,4.34,59.26,52.62,60.66,AVERAGE
S4133,Amrita,79.37,1.17,76.4,91.34,14.89,AVERAGE
S4134,Janani,51.29,1.69,85.25,79.81,62.16,AVERAGE
S4135,Aadhya,84.77,1.18,71.38,51.28,14.32,AVERAGE
S4136,Vijay,74.8,2.33,48.97,64.31,77.57,AVERAGE
S4137,Sakshi,81.26,3.41,95.3,69.55,19.4,GOOD
S4138,Rohan,65.78,5.22,46.77,71.31,64.61,AVERAGE
S4139,Sanjay,57.29,1.89,98.17,63.83,58.12,AVERAGE
S4140,Sanjay,71.77,2.78,66.55,75.08,42.53,AVERAGE
S4141,Pooja,97.2,1.05,96.8,83,64.55,GOOD
S4142,Riya,61.39,3.32,94.88,70.37,84.65,GOOD
S4143,Vedant,83.79,1.13,64.38,76.15,12.02,AVERAGE
S4144,Mahesh,52.49,2.61,88,91.58,67.64,GOOD
S4145,Varun,85.9,5.15,45.39,69.87,41.01,AVERAGE
S4146,Aishwarya,61.92,5.68,44.96,64.98,67.39,AVERAGE
S4147,Preethi,72.58,2.84,61.36,54.87,87.5,AVERAGE
S4148,Darshan,68.39,2.42,76.59,47.88,65.28,AVERAGE
S4149,Arjun,55.64,4.79,40.56,57.54,15.98,AT RISK
S4150,Janani,67.28,4.49,70.91,64.37,41.61,AVERAGE
S4151,Divya,67.51,2.89,98.54,85.86,54.94,GOOD
S4152,Dev,76.11,5.53,91.51,53.05,12.69,AVERAGE
S4153,Muthu,98.62,3.27,53.95,82.13,64.36,GOOD
S4154,Akshara,73.5,5.68,71.68,44.74,71.32,AVERAGE
S4155,Rajesh,95.72,5.42,50.28,49.5,76.25,AVERAGE
S4156,Malar,73.08,5.74,55.8,59.58,11.99,AVERAGE
S4157,Gayathri,55.38,1.54,95.38,68.19,70.51,AVERAGE
S4158,Charan,61.51,2.34,99.87,50.86,36.62,AVERAGE
S4159,Reshma,70.38,2.86,54.55,46.72,21.12,AVERAGE
S4160,Arnav,66.27,4.72,52.72,73.95,52.43,AVERAGE
S4161,Sahana,93.29,2.47,63.03,64.72,57.27,AVERAGE
S4162,Chetan,83.93,2.04,66.75,64.95,45.68,AVERAGE
S4163,Krishna,78.92,2.72,45.35,58.48,84.08,AVERAGE
S4164,Aryan,74.56,2.55,48.86,62.27,15.58,AVERAGE
S4165,Pooja,69.86,5.07,65.49,51.04,40.72,AVERAGE
S4166,Kishore,80.61,5.95,54.13,56.24,26.7,AVERAGE
S4167,Isha,56.23,2.52,90.7,72.54,4.88,AVERAGE
S4168,Pradeep,58.13,1.26,85.09,71.34,33.91,AVERAGE
S4169,Yash,65.16,4.61,72.18,94.36,71.81,GOOD
S4170,Anjali,58.56,3.4,65.96,89.95,52.32,AVERAGE
S4171,Varsha,83.85,3.17,89.86,40.43,41.87,AVERAGE
S4172,Rahul,51.24,2.76,49.96,53.79,47.47,AVERAGE
S4173,Meera,58.01,3.35,93.24,93.26,31.25,GOOD
S4174,Gayathri,95.13,1.68,42.94,58.89,12.22,AVERAGE
S4175,Varun,99.88,4.06,95.4,68.66,59.04,GOOD
S4176,Zoya,74.38,5.65,48.33,80.5,81.54,GOOD
S4177,Kavya,74.77,5.6,88.73,72.6,78.91,GOOD
S4178,Dhanush,88.67,4.69,41.08,40.29,23.33,AVERAGE
S4179,Chetan,51.81,2.95,88.9,52.39,43.43,AVERAGE
S4180,Divya,71.35,5.61,75.04,46.03,55.21,AVERAGE
S4181,Dev,54.99,4.3,41.14,50.06,80.25,AVERAGE
S4182,Kishore,70.05,3.52,86.45,48.84,19.65,AVERAGE
S4183,Akash,99.19,2.42,46.09,77.37,13.22,AVERAGE
S4184,Anjali,87.68,4.78,72.39,64.39,93.16,GOOD
S4185,Vasanth,99.25,4.99,59.92,43.99,14.57,AVERAGE
S4186,Mahesh,87.3,3.79,85.55,44.94,98.91,GOOD
S4187,Pooja,80.41,2.43,91.19,97.02,59.9,GOOD
S4188,Akash,87.71,2.95,67.86,49.29,49.9,AVERAGE
S4189,Preethi,82.95,4.12,85.48,55.23,18.89,AVERAGE
S4190,Aarav,73.2,2.11,95,74.46,86.05,GOOD
S4191,Ganesh,64.63,3.35,81.35,51.23,17.22,AVERAGE
S4192,Dharani,76.01,1.21,59.32,51.85,40.13,AVERAGE
S4193,Dev,62.92,5.03,67.8,44.36,4.8,AVERAGE
S4194,Kavin,74.33,2.91,53.8,98.85,2.25,AVERAGE
S4195,Deepak,57.31,3.23,67.5,76.36,72.96,AVERAGE
S4196,Divya,78.27,5.43,54.75,71.78,20.77,AVERAGE
S4197,Pavithra,62.26,2.98,88.43,93.32,60.08,GOOD
S4198,Anusha,64.68,3.38,76.6,75.67,72.34,GOOD
S4199,Isha,74.95,2.48,77.99,55.78,49.18,AVERAGE
S4200,Surya,58.13,5.04,46.62,68.34,65.64,AVERAGE
S4201,Shivani,98.12,3.18,40.09,68.65,24.11,AVERAGE
S4202,Mahesh,72.35,3.41,87.35,63.88,81.79,GOOD
S4203,Avinash,67.61,3.46,72.54,85.22,20.62,AVERAGE
S4204,Kavya,51.46,4.38,95.89,46.58,59.06,AVERAGE
S4205,Dharani,92.16,3.71,72.23,49.55,83.59,GOOD
S4206,Gayathri,81.29,3.17,52.88,62.33,79.32,AVERAGE
S4207,Pavithra,70.82,4.27,81.91,44.27,5.13,AVERAGE
S4208,Priya,62.28,4.19,82.06,99.24,36.72,GOOD
S4209,Gaurav,87.26,4.55,43.93,69.75,85.26,AVERAGE
S4210,Yogesh,97.27,3.35,81.62,43.01,85.09,GOOD
S4211,Jatin,69.04,5.9,52.75,76.47,63.64,AVERAGE
S4212,Meera,56.74,3.88,55.27,86.87,10.85,AVERAGE
S4213,Yogesh,55.46,4.99,41.88,64.46,40.43,AVERAGE
S4214,Vedant,50.32,3.33,77.64,68.83,96.12,AVERAGE
S4215,Isha,87.2,2.69,83.9,82.04,10.65,AVERAGE
S4216,Aarav,99.07,3.62,53.83,54.03,80.14,AVERAGE
S4217,Priya,99.64,3.89,87.55,75.86,41.78,GOOD
S4218,Darshan,89.21,2.54,85.72,77.86,74.47,GOOD
S4219,Rahul,58.11,4.77,64.59,88.28,5.43,AVERAGE
S4220,Harini,98.89,3.14,44.09,93.46,1.03,AVERAGE
S4221,Ishaan,66.39,4.3,56.81,96.45,30.06,AVERAGE
S4222,Malar,66.68,2.44,49.93,47.58,87.02,AVERAGE
S4223,Malar,84.37,3.42,97.53,88.98,67.98,GOOD
S4224,Yash,52.45,2.76,89.06,80.53,61.18,AVERAGE
S4225,Malar,91.29,3.09,44.7,62.24,99.77,AVERAGE
S4226,Vignesh,99.86,4.38,70.81,95.37,34.73,GOOD
S4227,Naveen,88.75,1.78,56.01,91.61,85.03,GOOD
S4228,Kavin,89.08,2.23,41.93,86.46,10.97,AVERAGE
S4229,Preethi,69.52,2.8,59.34,43.45,17.07,AVERAGE
S4230,Rajesh,53.3,2.37,47.66,50.62,47.81,AT RISK
S4231,Dhanush,89.63,1.87,53.36,95.1,95.95,GOOD
S4232,Dharani,79.86,5.08,59.59,98.93,70.34,GOOD
S4233,Aarav,95.47,1.81,64.53,56.64,11.25,AVERAGE
S4234,Vignesh,55.8,4.21,68.11,56.64,95.49,AVERAGE
S4235,Vignesh,65.26,3.26,71.21,76.62,76.57,AVERAGE
S4236,Nandini,68.03,1.82,62.2,44.57,73.66,AVERAGE
S4237,Gayathri,84.16,2.48,69.9,75.72,55.15,AVERAGE
S4238,Sahana,89.39,1.55,65.07,98.12,39.35,AVERAGE
S4239,Abhinav,98.05,1.48,97.87,57.82,10.99,AVERAGE
S4240,Diya,64.77,2.79,44.06,84.56,61.98,AVERAGE
S4241,Diya,74.68,4.78,75.16,71.49,12.77,AVERAGE
S4242,Sanjana,51.45,2.99,51.62,57.24,58.99,AVERAGE
S4243,Sneha,62.65,3.84,62.53,64.75,53.96,AVERAGE
S4244,Jeeva,68.7,1.64,72.79,73.06,59.65,AVERAGE
S4245,Nithin,79.69,5.41,85.59,85.7,82.68,GOOD
S4246,Mahesh,73.54,2.65,98.66,72.45,41.12,GOOD
S4247,Amrita,68.22,1.95,69.62,95.51,43.66,AVERAGE
S4248,Avinash,81.2,2.77,55.42,47.02,6,AVERAGE
S4249,Nikhil,91.43,5.85,87.49,97.46,28.77,GOOD
S4250,Manish,62.08,4.15,53.29,73.04,8.1,AVERAGE
S4251,Kishore,67.14,1.61,70.47,63.51,14.18,AVERAGE
S4252,Bhavya,85.25,1.81,90.8,44.56,42.68,AVERAGE
S4253,Naveen,88.9,4.81,64.23,57.77,40.72,AVERAGE
S4254,Gaurav,91.27,5.23,73.42,66.28,93.59,GOOD
S4255,Deepika,60.47,1.41,47.17,96.22,11.93,AVERAGE
S4256,Deepak,76.96,2.47,43.36,85.39,14.93,AVERAGE
S4257,Dev,95,1.24,99.18,43.54,75.09,GOOD
S4258,Vedant,69.6,1.62,50.73,59.67,2.24,AT RISK
S4259,Pranav,71.49,1.69,60.13,69.49,65.09,AVERAGE
S4260,Rahul,99.24,3.19,70.28,91.01,74.76,GOOD
S4261,Sakshi,55.65,1.06,62.47,86.59,62.9,AVERAGE
S4262,Kishore,85.28,4.57,45.84,52.97,28.78,AVERAGE
S4263,Ravi,92.51,3.02,51.81,43.03,10.36,AVERAGE
S4264,Srinivas,57.54,3.01,69.61,47.94,99.42,AVERAGE
S4265,Aishwarya,85.72,5.81,66.33,70.2,85.94,GOOD
S4266,Kavin,73.49,2.66,87.89,45.39,73.06,AVERAGE
S4267,Harini,92.64,1.21,58.71,54.99,18.7,AVERAGE
S4268,Ashwin,95.37,3.02,96.42,89.28,43.09,GOOD
S4269,Darshan,93.62,3.34,56.97,64.12,70.98,AVERAGE
S4270,Chetan,53.22,3.35,59.88,99.77,10.14,AVERAGE
S4271,Pranav,87.84,3.32,96.96,85.36,95.73,EXCELLENT
S4272,Bharath,96.08,2.67,90.43,55.9,95.52,GOOD
S4273,Pooja,81.07,3.73,59.02,40.45,15.05,AVERAGE
S4274,Harish,80.04,5.35,63.72,71.63,19.71,AVERAGE
S4275,Surya,52.25,2.79,90.54,82.35,36.41,AVERAGE
S4276,Aman,92.8,3.68,45.17,68.18,45.07,AVERAGE
S4277,Harish,52.32,5.24,57.68,94.39,44.07,AVERAGE
S4278,Gayathri,65.68,2.99,71.89,86.08,68.82,GOOD
S4279,Jeeva,96.29,1.68,89.73,71.22,47.02,GOOD
S4280,Amrita,97.49,3.16,73.88,41.14,18.43,AVERAGE
S4281,Madhavan,99.6,3.52,69.39,60.29,26.1,AVERAGE
S4282,Yogesh,73.82,5.34,97.73,69.66,41.12,GOOD
S4283,Ananya,58.87,5.26,46.98,55.01,51.93,AVERAGE
